Threshold,c1 value,c2 value,c3 value
0.040392,-1,3.5258e-08,1
0.040408,-1,3.5502e-08,1
0.040424,-1,3.5748e-08,1
0.040441,-1,3.5996e-08,1
0.040457,-1,3.6246e-08,1
0.040473,-1,3.6497e-08,1
0.04049,-1,3.675e-08,1
0.040506,-1,3.7005e-08,1
0.040522,-1,3.7261e-08,1
0.040539,-1,3.752e-08,1
0.040555,-1,3.778e-08,1
0.040571,-1,3.8042e-08,1
0.040588,-1,3.8305e-08,1
0.040604,-1,3.8571e-08,1
0.040621,-1,3.8838e-08,1
0.040637,-1,3.9107e-08,1
0.040654,-1,3.9379e-08,1
0.04067,-1,3.9652e-08,1
0.040687,-1,3.9926e-08,1
0.040703,-1,4.0203e-08,1
0.04072,-1,4.0482e-08,1
0.040736,-1,4.0763e-08,1
0.040753,-1,4.1045e-08,1
0.040769,-1,4.133e-08,1
0.040786,-1,4.1616e-08,1
0.040802,-1,4.1905e-08,1
0.040819,-1,4.2195e-08,1
0.040836,-1,4.2488e-08,1
0.040852,-1,4.2782e-08,1
0.040869,-1,4.3079e-08,1
0.040886,-1,4.3377e-08,1
0.040902,-1,4.3678e-08,1
0.040919,-1,4.3981e-08,1
0.040936,-1,4.4286e-08,1
0.040952,-1,4.4593e-08,1
0.040969,-1,4.4902e-08,1
0.040986,-1,4.5213e-08,1
0.041003,-1,4.5527e-08,1
0.041019,-1,4.5842e-08,1
0.041036,-1,4.616e-08,1
0.041053,-1,4.648e-08,1
0.04107,-1,4.6802e-08,1
0.041087,-1,4.7127e-08,1
0.041103,-1,4.7453e-08,1
0.04112,-1,4.7782e-08,1
0.041137,-1,4.8114e-08,1
0.041154,-1,4.8447e-08,1
0.041171,-1,4.8783e-08,1
0.041188,-1,4.9121e-08,1
0.041205,-1,4.9462e-08,1
0.041222,-1,4.9805e-08,1
0.041239,-1,5.015e-08,1
0.041255,-1,5.0498e-08,1
0.041272,-1,5.0848e-08,1
0.041289,-1,5.12e-08,1
0.041306,-1,5.1555e-08,1
0.041323,-1,5.1912e-08,1
0.04134,-1,5.2272e-08,1
0.041357,-1,5.2635e-08,1
0.041375,-1,5.3e-08,1
0.041392,-1,5.3367e-08,1
0.041409,-1,5.3737e-08,1
0.041426,-1,5.4109e-08,1
0.041443,-1,5.4485e-08,1
0.04146,-1,5.4862e-08,1
0.041477,-1,5.5243e-08,1
0.041494,-1,5.5626e-08,1
0.041511,-1,5.6011e-08,1
0.041529,-1,5.6399e-08,1
0.041546,-1,5.679e-08,1
0.041563,-1,5.7184e-08,1
0.04158,-1,5.7581e-08,1
0.041598,-1,5.798e-08,1
0.041615,-1,5.8382e-08,1
0.041632,-1,5.8786e-08,1
0.041649,-1,5.9194e-08,1
0.041667,-1,5.9604e-08,1
0.041684,-1,6.0017e-08,1
0.041701,-1,6.0434e-08,1
0.041719,-1,6.0852e-08,1
0.041736,-1,6.1274e-08,1
0.041753,-1,6.1699e-08,1
0.041771,-1,6.2127e-08,1
0.041788,-1,6.2558e-08,1
0.041806,-1,6.2991e-08,1
0.041823,-1,6.3428e-08,1
0.04184,-1,6.3868e-08,1
0.041858,-1,6.431e-08,1
0.041875,-1,6.4756e-08,1
0.041893,-1,6.5205e-08,1
0.04191,-1,6.5657e-08,1
0.041928,-1,6.6112e-08,1
0.041945,-1,6.6571e-08,1
0.041963,-1,6.7032e-08,1
0.04198,-1,6.7497e-08,1
0.041998,-1,6.7965e-08,1
0.042016,-1,6.8436e-08,1
0.042033,-1,6.891e-08,1
0.042051,-1,6.9388e-08,1
0.042068,-1,6.9869e-08,1
0.042086,-1,7.0353e-08,1
0.042104,-1,7.0841e-08,1
0.042121,-1,7.1332e-08,1
0.042139,-1,7.1827e-08,1
0.042157,-1,7.2325e-08,1
0.042175,-1,7.2826e-08,1
0.042192,-1,7.3331e-08,1
0.04221,-1,7.3839e-08,1
0.042228,-1,7.4351e-08,1
0.042246,-1,7.4866e-08,1
0.042263,-1,7.5385e-08,1
0.042281,-1,7.5908e-08,1
0.042299,-1,7.6434e-08,1
0.042317,-1,7.6964e-08,1
0.042335,-1,7.7498e-08,1
0.042353,-1,7.8035e-08,1
0.04237,-1,7.8576e-08,1
0.042388,-1,7.9121e-08,1
0.042406,-1,7.9669e-08,1
0.042424,-1,8.0221e-08,1
0.042442,-1,8.0778e-08,1
0.04246,-1,8.1338e-08,1
0.042478,-1,8.1901e-08,1
0.042496,-1,8.2469e-08,1
0.042514,-1,8.3041e-08,1
0.042532,-1,8.3617e-08,1
0.04255,-1,8.4196e-08,1
0.042568,-1,8.478e-08,1
0.042586,-1,8.5368e-08,1
0.042604,-1,8.5959e-08,1
0.042622,-1,8.6555e-08,1
0.042641,-1,8.7155e-08,1
0.042659,-1,8.776e-08,1
0.042677,-1,8.8368e-08,1
0.042695,-1,8.8981e-08,1
0.042713,-1,8.9597e-08,1
0.042731,-1,9.0218e-08,1
0.04275,-1,9.0844e-08,1
0.042768,-1,9.1474e-08,1
0.042786,-1,9.2108e-08,1
0.042804,-1,9.2746e-08,1
0.042823,-1,9.3389e-08,1
0.042841,-1,9.4037e-08,1
0.042859,-1,9.4689e-08,1
0.042877,-1,9.5345e-08,1
0.042896,-1,9.6006e-08,1
0.042914,-1,9.6671e-08,1
0.042933,-1,9.7342e-08,1
0.042951,-1,9.8016e-08,1
0.042969,-1,9.8696e-08,1
0.042988,-1,9.938e-08,1
0.043006,-1,1.0007e-07,1
0.043025,-1,1.0076e-07,1
0.043043,-1,1.0146e-07,1
0.043061,-1,1.0216e-07,1
0.04308,-1,1.0287e-07,1
0.043098,-1,1.0359e-07,1
0.043117,-1,1.043e-07,1
0.043136,-1,1.0503e-07,1
0.043154,-1,1.0576e-07,1
0.043173,-1,1.0649e-07,1
0.043191,-1,1.0723e-07,1
0.04321,-1,1.0797e-07,1
0.043228,-1,1.0872e-07,1
0.043247,-1,1.0947e-07,1
0.043266,-1,1.1023e-07,1
0.043284,-1,1.11e-07,1
0.043303,-1,1.1176e-07,1
0.043322,-1,1.1254e-07,1
0.043341,-1,1.1332e-07,1
0.043359,-1,1.1411e-07,1
0.043378,-1,1.149e-07,1
0.043397,-1,1.1569e-07,1
0.043416,-1,1.1649e-07,1
0.043434,-1,1.173e-07,1
0.043453,-1,1.1812e-07,1
0.043472,-1,1.1893e-07,1
0.043491,-1,1.1976e-07,1
0.04351,-1,1.2059e-07,1
0.043529,-1,1.2143e-07,1
0.043547,-1,1.2227e-07,1
0.043566,-1,1.2311e-07,1
0.043585,-1,1.2397e-07,1
0.043604,-1,1.2483e-07,1
0.043623,-1,1.2569e-07,1
0.043642,-1,1.2656e-07,1
0.043661,-1,1.2744e-07,1
0.04368,-1,1.2832e-07,1
0.043699,-1,1.2921e-07,1
0.043718,-1,1.3011e-07,1
0.043737,-1,1.3101e-07,1
0.043756,-1,1.3192e-07,1
0.043775,-1,1.3283e-07,1
0.043795,-1,1.3376e-07,1
0.043814,-1,1.3468e-07,1
0.043833,-1,1.3562e-07,1
0.043852,-1,1.3656e-07,1
0.043871,-1,1.375e-07,1
0.04389,-1,1.3846e-07,1
0.04391,-1,1.3942e-07,1
0.043929,-1,1.4038e-07,1
0.043948,-1,1.4136e-07,1
0.043967,-1,1.4234e-07,1
0.043987,-1,1.4332e-07,1
0.044006,-1,1.4432e-07,1
0.044025,-1,1.4532e-07,1
0.044044,-1,1.4632e-07,1
0.044064,-1,1.4734e-07,1
0.044083,-1,1.4836e-07,1
0.044103,-1,1.4939e-07,1
0.044122,-1,1.5042e-07,1
0.044141,-1,1.5147e-07,1
0.044161,-1,1.5252e-07,1
0.04418,-1,1.5357e-07,1
0.0442,-1,1.5464e-07,1
0.044219,-1,1.5571e-07,1
0.044239,-1,1.5679e-07,1
0.044258,-1,1.5788e-07,1
0.044278,-1,1.5897e-07,1
0.044297,-1,1.6007e-07,1
0.044317,-1,1.6118e-07,1
0.044336,-1,1.623e-07,1
0.044356,-1,1.6343e-07,1
0.044376,-1,1.6456e-07,1
0.044395,-1,1.657e-07,1
0.044415,-1,1.6685e-07,1
0.044435,-1,1.6801e-07,1
0.044454,-1,1.6917e-07,1
0.044474,-1,1.7034e-07,1
0.044494,-1,1.7152e-07,1
0.044513,-1,1.7271e-07,1
0.044533,-1,1.7391e-07,1
0.044553,-1,1.7512e-07,1
0.044573,-1,1.7633e-07,1
0.044593,-1,1.7755e-07,1
0.044612,-1,1.7878e-07,1
0.044632,-1,1.8002e-07,1
0.044652,-1,1.8127e-07,1
0.044672,-1,1.8253e-07,1
0.044692,-1,1.8379e-07,1
0.044712,-1,1.8507e-07,1
0.044732,-1,1.8635e-07,1
0.044752,-1,1.8764e-07,1
0.044772,-1,1.8894e-07,1
0.044792,-1,1.9025e-07,1
0.044812,-1,1.9157e-07,1
0.044832,-1,1.929e-07,1
0.044852,-1,1.9424e-07,1
0.044872,-1,1.9558e-07,1
0.044892,-1,1.9694e-07,1
0.044912,-1,1.983e-07,1
0.044932,-1,1.9968e-07,1
0.044952,-1,2.0106e-07,1
0.044972,-1,2.0246e-07,1
0.044992,-1,2.0386e-07,1
0.045013,-1,2.0527e-07,1
0.045033,-1,2.067e-07,1
0.045053,-1,2.0813e-07,1
0.045073,-1,2.0957e-07,1
0.045094,-1,2.1102e-07,1
0.045114,-1,2.1249e-07,1
0.045134,-1,2.1396e-07,1
0.045154,-1,2.1544e-07,1
0.045175,-1,2.1694e-07,1
0.045195,-1,2.1844e-07,1
0.045216,-1,2.1996e-07,1
0.045236,-1,2.2148e-07,1
0.045256,-1,2.2302e-07,1
0.045277,-1,2.2456e-07,1
0.045297,-1,2.2612e-07,1
0.045318,-1,2.2769e-07,1
0.045338,-1,2.2926e-07,1
0.045359,-1,2.3085e-07,1
0.045379,-1,2.3245e-07,1
0.0454,-1,2.3407e-07,1
0.04542,-1,2.3569e-07,1
0.045441,-1,2.3732e-07,1
0.045461,-1,2.3897e-07,1
0.045482,-1,2.4062e-07,1
0.045503,-1,2.4229e-07,1
0.045523,-1,2.4397e-07,1
0.045544,-1,2.4566e-07,1
0.045565,-1,2.4737e-07,1
0.045585,-1,2.4908e-07,1
0.045606,-1,2.5081e-07,1
0.045627,-1,2.5255e-07,1
0.045648,-1,2.543e-07,1
0.045668,-1,2.5606e-07,1
0.045689,-1,2.5783e-07,1
0.04571,-1,2.5962e-07,1
0.045731,-1,2.6142e-07,1
0.045752,-1,2.6323e-07,1
0.045772,-1,2.6506e-07,1
0.045793,-1,2.669e-07,1
0.045814,-1,2.6875e-07,1
0.045835,-1,2.7061e-07,1
0.045856,-1,2.7249e-07,1
0.045877,-1,2.7437e-07,1
0.045898,-1,2.7628e-07,1
0.045919,-1,2.7819e-07,1
0.04594,-1,2.8012e-07,1
0.045961,-1,2.8206e-07,1
0.045982,-1,2.8402e-07,1
0.046003,-1,2.8599e-07,1
0.046024,-1,2.8797e-07,1
0.046046,-1,2.8997e-07,1
0.046067,-1,2.9198e-07,1
0.046088,-1,2.94e-07,1
0.046109,-1,2.9604e-07,1
0.04613,-1,2.9809e-07,1
0.046151,-1,3.0016e-07,1
0.046173,-1,3.0224e-07,1
0.046194,-1,3.0433e-07,1
0.046215,-1,3.0644e-07,1
0.046237,-1,3.0857e-07,1
0.046258,-1,3.1071e-07,1
0.046279,-1,3.1286e-07,1
0.046301,-1,3.1503e-07,1
0.046322,-1,3.1721e-07,1
0.046343,-1,3.1941e-07,1
0.046365,-1,3.2163e-07,1
0.046386,-1,3.2386e-07,1
0.046408,-1,3.261e-07,1
0.046429,-1,3.2836e-07,1
0.046451,-1,3.3064e-07,1
0.046472,-1,3.3293e-07,1
0.046494,-1,3.3524e-07,1
0.046515,-1,3.3756e-07,1
0.046537,-1,3.399e-07,1
0.046558,-1,3.4226e-07,1
0.04658,-1,3.4463e-07,1
0.046602,-1,3.4702e-07,1
0.046623,-1,3.4943e-07,1
0.046645,-1,3.5185e-07,1
0.046667,-1,3.5429e-07,1
0.046688,-1,3.5674e-07,1
0.04671,-1,3.5922e-07,1
0.046732,-1,3.6171e-07,1
0.046754,-1,3.6421e-07,1
0.046775,-1,3.6674e-07,1
0.046797,-1,3.6928e-07,1
0.046819,-1,3.7184e-07,1
0.046841,-1,3.7442e-07,1
0.046863,-1,3.7701e-07,1
0.046885,-1,3.7963e-07,1
0.046907,-1,3.8226e-07,1
0.046929,-1,3.8491e-07,1
0.046951,-1,3.8758e-07,1
0.046972,-1,3.9026e-07,1
0.046994,-1,3.9297e-07,1
0.047017,-1,3.9569e-07,1
0.047039,-1,3.9844e-07,1
0.047061,-1,4.012e-07,1
0.047083,-1,4.0398e-07,1
0.047105,-1,4.0678e-07,1
0.047127,-1,4.096e-07,1
0.047149,-1,4.1244e-07,1
0.047171,-1,4.153e-07,1
0.047193,-1,4.1818e-07,1
0.047216,-1,4.2108e-07,1
0.047238,-1,4.24e-07,1
0.04726,-1,4.2694e-07,1
0.047282,-1,4.299e-07,1
0.047305,-1,4.3288e-07,1
0.047327,-1,4.3588e-07,1
0.047349,-1,4.389e-07,1
0.047372,-1,4.4194e-07,1
0.047394,-1,4.45e-07,1
0.047416,-1,4.4809e-07,1
0.047439,-1,4.512e-07,1
0.047461,-1,4.5432e-07,1
0.047484,-1,4.5747e-07,1
0.047506,-1,4.6064e-07,1
0.047529,-1,4.6384e-07,1
0.047551,-1,4.6705e-07,1
0.047574,-1,4.7029e-07,1
0.047596,-1,4.7355e-07,1
0.047619,-1,4.7683e-07,1
0.047642,-1,4.8014e-07,1
0.047664,-1,4.8347e-07,1
0.047687,-1,4.8682e-07,1
0.04771,-1,4.902e-07,1
0.047732,-1,4.9359e-07,1
0.047755,-1,4.9702e-07,1
0.047778,-1,5.0046e-07,1
0.0478,-1,5.0393e-07,1
0.047823,-1,5.0742e-07,1
0.047846,-1,5.1094e-07,1
0.047869,-1,5.1448e-07,1
0.047892,-1,5.1805e-07,1
0.047915,-1,5.2164e-07,1
0.047938,-1,5.2526e-07,1
0.04796,-1,5.289e-07,1
0.047983,-1,5.3256e-07,1
0.048006,-1,5.3626e-07,1
0.048029,-1,5.3997e-07,1
0.048052,-1,5.4372e-07,1
0.048075,-1,5.4749e-07,1
0.048098,-1,5.5128e-07,1
0.048121,-1,5.551e-07,1
0.048145,-1,5.5895e-07,1
0.048168,-1,5.6283e-07,1
0.048191,-1,5.6673e-07,1
0.048214,-1,5.7066e-07,1
0.048237,-1,5.7461e-07,1
0.04826,-1,5.786e-07,1
0.048284,-1,5.8261e-07,1
0.048307,-1,5.8665e-07,1
0.04833,-1,5.9071e-07,1
0.048353,-1,5.9481e-07,1
0.048377,-1,5.9893e-07,1
0.0484,-1,6.0308e-07,1
0.048423,-1,6.0727e-07,1
0.048447,-1,6.1147e-07,1
0.04847,-1,6.1571e-07,1
0.048494,-1,6.1998e-07,1
0.048517,-1,6.2428e-07,1
0.04854,-1,6.2861e-07,1
0.048564,-1,6.3297e-07,1
0.048588,-1,6.3735e-07,1
0.048611,-1,6.4177e-07,1
0.048635,-1,6.4622e-07,1
0.048658,-1,6.507e-07,1
0.048682,-1,6.5521e-07,1
0.048705,-1,6.5975e-07,1
0.048729,-1,6.6433e-07,1
0.048753,-1,6.6893e-07,1
0.048776,-1,6.7357e-07,1
0.0488,-1,6.7824e-07,1
0.048824,-1,6.8294e-07,1
0.048848,-1,6.8768e-07,1
0.048872,-1,6.9244e-07,1
0.048895,-1,6.9724e-07,1
0.048919,-1,7.0208e-07,1
0.048943,-1,7.0694e-07,1
0.048967,-1,7.1184e-07,1
0.048991,-1,7.1678e-07,1
0.049015,-1,7.2175e-07,1
0.049039,-1,7.2675e-07,1
0.049063,-1,7.3179e-07,1
0.049087,-1,7.3686e-07,1
0.049111,-1,7.4197e-07,1
0.049135,-1,7.4711e-07,1
0.049159,-1,7.5229e-07,1
0.049183,-1,7.5751e-07,1
0.049207,-1,7.6276e-07,1
0.049231,-1,7.6805e-07,1
0.049255,-1,7.7337e-07,1
0.04928,-1,7.7873e-07,1
0.049304,-1,7.8413e-07,1
0.049328,-1,7.8957e-07,1
0.049352,-1,7.9504e-07,1
0.049377,-1,8.0055e-07,1
0.049401,-1,8.061e-07,1
0.049425,-1,8.1169e-07,1
0.04945,-1,8.1732e-07,1
0.049474,-1,8.2298e-07,1
0.049498,-1,8.2869e-07,1
0.049523,-1,8.3443e-07,1
0.049547,-1,8.4022e-07,1
0.049572,-1,8.4604e-07,1
0.049596,-1,8.5191e-07,1
0.049621,-1,8.5781e-07,1
0.049645,-1,8.6376e-07,1
0.04967,-1,8.6975e-07,1
0.049694,-1,8.7578e-07,1
0.049719,-1,8.8185e-07,1
0.049744,-1,8.8796e-07,1
0.049768,-1,8.9412e-07,1
0.049793,-1,9.0032e-07,1
0.049818,-1,9.0656e-07,1
0.049843,-1,9.1284e-07,1
0.049867,-1,9.1917e-07,1
0.049892,-1,9.2554e-07,1
0.049917,-1,9.3196e-07,1
0.049942,-1,9.3842e-07,1
0.049967,-1,9.4493e-07,1
0.049992,-1,9.5148e-07,1
0.050017,-1,9.5807e-07,1
0.050041,-1,9.6471e-07,1
0.050066,-1,9.714e-07,1
0.050091,-1,9.7814e-07,1
0.050116,-1,9.8492e-07,1
0.050142,-1,9.9174e-07,1
0.050167,-1,9.9862e-07,1
0.050192,-1,1.0055e-06,1
0.050217,-1,1.0125e-06,1
0.050242,-1,1.0195e-06,1
0.050267,-1,1.0266e-06,1
0.050292,-1,1.0337e-06,1
0.050318,-1,1.0409e-06,1
0.050343,-1,1.0481e-06,1
0.050368,-1,1.0554e-06,1
0.050393,-1,1.0627e-06,1
0.050419,-1,1.07e-06,1
0.050444,-1,1.0775e-06,1
0.050469,-1,1.0849e-06,1
0.050495,-1,1.0925e-06,1
0.05052,-1,1.1e-06,1
0.050546,-1,1.1077e-06,1
0.050571,-1,1.1153e-06,1
0.050597,-1,1.1231e-06,1
0.050622,-1,1.1309e-06,1
0.050648,-1,1.1387e-06,1
0.050673,-1,1.1466e-06,1
0.050699,-1,1.1545e-06,1
0.050725,-1,1.1625e-06,1
0.05075,-1,1.1706e-06,1
0.050776,-1,1.1787e-06,1
0.050802,-1,1.1869e-06,1
0.050827,-1,1.1951e-06,1
0.050853,-1,1.2034e-06,1
0.050879,-1,1.2117e-06,1
0.050905,-1,1.2201e-06,1
0.050931,-1,1.2286e-06,1
0.050956,-1,1.2371e-06,1
0.050982,-1,1.2457e-06,1
0.051008,-1,1.2543e-06,1
0.051034,-1,1.263e-06,1
0.05106,-1,1.2718e-06,1
0.051086,-1,1.2806e-06,1
0.051112,-1,1.2895e-06,1
0.051138,-1,1.2984e-06,1
0.051164,-1,1.3074e-06,1
0.05119,-1,1.3165e-06,1
0.051216,-1,1.3256e-06,1
0.051243,-1,1.3348e-06,1
0.051269,-1,1.344e-06,1
0.051295,-1,1.3534e-06,1
0.051321,-1,1.3627e-06,1
0.051348,-1,1.3722e-06,1
0.051374,-1,1.3817e-06,1
0.0514,-1,1.3913e-06,1
0.051426,-1,1.4009e-06,1
0.051453,-1,1.4106e-06,1
0.051479,-1,1.4204e-06,1
0.051506,-1,1.4303e-06,1
0.051532,-1,1.4402e-06,1
0.051559,-1,1.4502e-06,1
0.051585,-1,1.4602e-06,1
0.051612,-1,1.4703e-06,1
0.051638,-1,1.4805e-06,1
0.051665,-1,1.4908e-06,1
0.051691,-1,1.5011e-06,1
0.051718,-1,1.5115e-06,1
0.051745,-1,1.522e-06,1
0.051771,-1,1.5326e-06,1
0.051798,-1,1.5432e-06,1
0.051825,-1,1.5539e-06,1
0.051852,-1,1.5647e-06,1
0.051879,-1,1.5755e-06,1
0.051905,-1,1.5864e-06,1
0.051932,-1,1.5974e-06,1
0.051959,-1,1.6085e-06,1
0.051986,-1,1.6196e-06,1
0.052013,-1,1.6309e-06,1
0.05204,-1,1.6422e-06,1
0.052067,-1,1.6536e-06,1
0.052094,-1,1.665e-06,1
0.052121,-1,1.6766e-06,1
0.052148,-1,1.6882e-06,1
0.052175,-1,1.6999e-06,1
0.052202,-1,1.7117e-06,1
0.05223,-1,1.7235e-06,1
0.052257,-1,1.7355e-06,1
0.052284,-1,1.7475e-06,1
0.052311,-1,1.7596e-06,1
0.052339,-1,1.7718e-06,1
0.052366,-1,1.7841e-06,1
0.052393,-1,1.7965e-06,1
0.052421,-1,1.8089e-06,1
0.052448,-1,1.8215e-06,1
0.052475,-1,1.8341e-06,1
0.052503,-1,1.8468e-06,1
0.05253,-1,1.8596e-06,1
0.052558,-1,1.8725e-06,1
0.052585,-1,1.8855e-06,1
0.052613,-1,1.8986e-06,1
0.052641,-1,1.9117e-06,1
0.052668,-1,1.925e-06,1
0.052696,-1,1.9383e-06,1
0.052724,-1,1.9518e-06,1
0.052751,-1,1.9653e-06,1
0.052779,-1,1.9789e-06,1
0.052807,-1,1.9926e-06,1
0.052835,-1,2.0065e-06,1
0.052862,-1,2.0204e-06,1
0.05289,-1,2.0344e-06,1
0.052918,-1,2.0485e-06,1
0.052946,-1,2.0627e-06,1
0.052974,-1,2.077e-06,1
0.053002,-1,2.0914e-06,1
0.05303,-1,2.1059e-06,1
0.053058,-1,2.1205e-06,1
0.053086,-1,2.1352e-06,1
0.053114,-1,2.15e-06,1
0.053142,-1,2.1649e-06,1
0.053171,-1,2.1799e-06,1
0.053199,-1,2.195e-06,1
0.053227,-1,2.2102e-06,1
0.053255,-1,2.2255e-06,1
0.053284,-1,2.241e-06,1
0.053312,-1,2.2565e-06,1
0.05334,-1,2.2721e-06,1
0.053369,-1,2.2879e-06,1
0.053397,-1,2.3038e-06,1
0.053425,-1,2.3197e-06,1
0.053454,-1,2.3358e-06,1
0.053482,-1,2.352e-06,1
0.053511,-1,2.3683e-06,1
0.053539,-1,2.3847e-06,1
0.053568,-1,2.4013e-06,1
0.053597,-1,2.4179e-06,1
0.053625,-1,2.4347e-06,1
0.053654,-1,2.4515e-06,1
0.053683,-1,2.4685e-06,1
0.053711,-1,2.4856e-06,1
0.05374,-1,2.5029e-06,1
0.053769,-1,2.5202e-06,1
0.053798,-1,2.5377e-06,1
0.053827,-1,2.5553e-06,1
0.053856,-1,2.573e-06,1
0.053884,-1,2.5908e-06,1
0.053913,-1,2.6088e-06,1
0.053942,-1,2.6269e-06,1
0.053971,-1,2.6451e-06,1
0.054,-1,2.6634e-06,1
0.05403,-1,2.6819e-06,1
0.054059,-1,2.7005e-06,1
0.054088,-1,2.7192e-06,1
0.054117,-1,2.7381e-06,1
0.054146,-1,2.757e-06,1
0.054175,-1,2.7762e-06,1
0.054205,-1,2.7954e-06,1
0.054234,-1,2.8148e-06,1
0.054263,-1,2.8343e-06,1
0.054293,-1,2.8539e-06,1
0.054322,-1,2.8737e-06,1
0.054352,-1,2.8937e-06,1
0.054381,-1,2.9137e-06,1
0.05441,-1,2.9339e-06,1
0.05444,-1,2.9542e-06,1
0.05447,-1,2.9747e-06,1
0.054499,-1,2.9953e-06,1
0.054529,-1,3.0161e-06,1
0.054558,-1,3.037e-06,1
0.054588,-1,3.0581e-06,1
0.054618,-1,3.0793e-06,1
0.054648,-1,3.1006e-06,1
0.054677,-1,3.1221e-06,1
0.054707,-1,3.1438e-06,1
0.054737,-1,3.1656e-06,1
0.054767,-1,3.1875e-06,1
0.054797,-1,3.2096e-06,1
0.054827,-1,3.2318e-06,1
0.054857,-1,3.2543e-06,1
0.054887,-1,3.2768e-06,1
0.054917,-1,3.2995e-06,1
0.054947,-1,3.3224e-06,1
0.054977,-1,3.3454e-06,1
0.055007,-1,3.3686e-06,1
0.055037,-1,3.392e-06,1
0.055067,-1,3.4155e-06,1
0.055098,-1,3.4392e-06,1
0.055128,-1,3.463e-06,1
0.055158,-1,3.487e-06,1
0.055189,-1,3.5112e-06,1
0.055219,-1,3.5355e-06,1
0.055249,-1,3.56e-06,1
0.05528,-1,3.5847e-06,1
0.05531,-1,3.6096e-06,1
0.055341,-1,3.6346e-06,1
0.055371,-1,3.6598e-06,1
0.055402,-1,3.6852e-06,1
0.055432,-1,3.7107e-06,1
0.055463,-1,3.7364e-06,1
0.055494,-1,3.7623e-06,1
0.055524,-1,3.7884e-06,1
0.055555,-1,3.8147e-06,1
0.055586,-1,3.8411e-06,1
0.055617,-1,3.8678e-06,1
0.055648,-1,3.8946e-06,1
0.055679,-1,3.9216e-06,1
0.055709,-1,3.9487e-06,1
0.05574,-1,3.9761e-06,1
0.055771,-1,4.0037e-06,1
0.055802,-1,4.0314e-06,1
0.055833,-1,4.0594e-06,1
0.055865,-1,4.0875e-06,1
0.055896,-1,4.1159e-06,1
0.055927,-1,4.1444e-06,1
0.055958,-1,4.1731e-06,1
0.055989,-1,4.2021e-06,1
0.05602,-1,4.2312e-06,1
0.056052,-1,4.2605e-06,1
0.056083,-1,4.2901e-06,1
0.056114,-1,4.3198e-06,1
0.056146,-1,4.3497e-06,1
0.056177,-1,4.3799e-06,1
0.056209,-1,4.4103e-06,1
0.05624,-1,4.4408e-06,1
0.056272,-1,4.4716e-06,1
0.056303,-1,4.5026e-06,1
0.056335,-1,4.5338e-06,1
0.056367,-1,4.5653e-06,1
0.056398,-1,4.5969e-06,1
0.05643,-1,4.6288e-06,1
0.056462,-1,4.6609e-06,1
0.056494,-1,4.6932e-06,1
0.056525,-1,4.7257e-06,1
0.056557,-1,4.7585e-06,1
0.056589,-1,4.7915e-06,1
0.056621,-1,4.8247e-06,1
0.056653,-1,4.8581e-06,1
0.056685,-1,4.8918e-06,1
0.056717,-1,4.9257e-06,1
0.056749,-1,4.9599e-06,1
0.056781,-1,4.9942e-06,1
0.056813,-1,5.0289e-06,1
0.056846,-1,5.0637e-06,1
0.056878,-1,5.0988e-06,1
0.05691,-1,5.1342e-06,1
0.056942,-1,5.1698e-06,1
0.056975,-1,5.2056e-06,1
0.057007,-1,5.2417e-06,1
0.05704,-1,5.278e-06,1
0.057072,-1,5.3146e-06,1
0.057104,-1,5.3515e-06,1
0.057137,-1,5.3886e-06,1
0.05717,-1,5.4259e-06,1
0.057202,-1,5.4635e-06,1
0.057235,-1,5.5014e-06,1
0.057267,-1,5.5395e-06,1
0.0573,-1,5.5779e-06,1
0.057333,-1,5.6166e-06,1
0.057366,-1,5.6556e-06,1
0.057398,-1,5.6948e-06,1
0.057431,-1,5.7342e-06,1
0.057464,-1,5.774e-06,1
0.057497,-1,5.814e-06,1
0.05753,-1,5.8543e-06,1
0.057563,-1,5.8949e-06,1
0.057596,-1,5.9358e-06,1
0.057629,-1,5.9769e-06,1
0.057662,-1,6.0184e-06,1
0.057695,-1,6.0601e-06,1
0.057729,-1,6.1021e-06,1
0.057762,-1,6.1444e-06,1
0.057795,-1,6.187e-06,1
0.057828,-1,6.2299e-06,1
0.057862,-1,6.2731e-06,1
0.057895,-1,6.3166e-06,1
0.057929,-1,6.3603e-06,1
0.057962,-1,6.4044e-06,1
0.057996,-1,6.4488e-06,1
0.058029,-1,6.4935e-06,1
0.058063,-1,6.5386e-06,1
0.058096,-1,6.5839e-06,1
0.05813,-1,6.6295e-06,1
0.058164,-1,6.6755e-06,1
0.058197,-1,6.7218e-06,1
0.058231,-1,6.7684e-06,1
0.058265,-1,6.8153e-06,1
0.058299,-1,6.8625e-06,1
0.058333,-1,6.9101e-06,1
0.058367,-1,6.958e-06,1
0.058401,-1,7.0062e-06,1
0.058435,-1,7.0548e-06,1
0.058469,-1,7.1037e-06,1
0.058503,-1,7.153e-06,1
0.058537,-1,7.2025e-06,1
0.058571,-1,7.2525e-06,1
0.058605,-1,7.3027e-06,1
0.05864,-1,7.3534e-06,1
0.058674,-1,7.4043e-06,1
0.058708,-1,7.4557e-06,1
0.058743,-1,7.5074e-06,1
0.058777,-1,7.5594e-06,1
0.058811,-1,7.6118e-06,1
0.058846,-1,7.6646e-06,1
